city,city_ascii,state_id,state_name,lat,lng
South Fulton,South Fulton,GA,Georgia,33.6269,-84.5802
Beaverton,Beaverton,OR,Oregon,45.4779,-122.8168
Lawrence,Lawrence,KS,Kansas,38.9597,-95.2641
Bismarck,Bismarck,ND,North Dakota,46.8144,-100.7694
Orem,Orem,UT,Utah,40.2983,-111.6992
Middletown,Middletown,OH,Ohio,39.5032,-84.366
San Marcos,San Marcos,CA,California,33.135,-117.1744
Sandy,Sandy,UT,Utah,40.571,-111.8505
Federal Way,Federal Way,WA,Washington,47.3091,-122.3358
Mandeville,Mandeville,LA,Louisiana,30.3751,-90.0904
Hesperia,Hesperia,CA,California,34.3975,-117.3147
Brockton,Brockton,MA,Massachusetts,42.0821,-71.0242
Compton,Compton,CA,California,33.893,-118.2275
Fishers,Fishers,IN,Indiana,39.9589,-85.9661
Sunrise,Sunrise,FL,Florida,26.1547,-80.2997
Bowling Green,Bowling Green,KY,Kentucky,36.9719,-86.4373
Roswell,Roswell,GA,Georgia,34.0391,-84.3513
Menifee,Menifee,CA,California,33.6909,-117.1849
Plantation,Plantation,FL,Florida,26.126,-80.2617
Dover,Dover,NH,New Hampshire,43.1887,-70.8845
Quincy,Quincy,MA,Massachusetts,42.2516,-71.0183
Portsmouth,Portsmouth,VA,Virginia,36.8468,-76.354
Chino,Chino,CA,California,33.9836,-117.6654
Lynn,Lynn,MA,Massachusetts,42.4779,-70.9663
Edmond,Edmond,OK,Oklahoma,35.6689,-97.4159
Hanford,Hanford,CA,California,36.3274,-119.6549
Dearborn,Dearborn,MI,Michigan,42.3127,-83.2129
Livonia,Livonia,MI,Michigan,42.3972,-83.3733
South Gate,South Gate,CA,California,33.9448,-118.1926
Vineland,Vineland,NJ,New Jersey,39.4653,-74.9981
San Tan Valley,San Tan Valley,AZ,Arizona,33.1879,-111.5472
Florence,Florence,SC,South Carolina,34.1781,-79.7877
Portsmouth,Portsmouth,NH,New Hampshire,43.058,-70.7826
Slidell,Slidell,LA,Louisiana,30.2881,-89.7826
Kirkland,Kirkland,WA,Washington,47.6974,-122.2054
Missoula,Missoula,MT,Montana,46.875,-114.0214
Auburn,Auburn,AL,Alabama,32.6087,-85.4899
Rapid City,Rapid City,SD,South Dakota,44.0716,-103.2204
Lee's Summit,Lee's Summit,MO,Missouri,38.9172,-94.3816
Terre Haute,Terre Haute,IN,Indiana,39.4654,-87.3763
Suffolk,Suffolk,VA,Virginia,36.6953,-76.6398
Blacksburg,Blacksburg,VA,Virginia,37.23,-80.4279
Mount Pleasant,Mount Pleasant,SC,South Carolina,32.8538,-79.8204
Carson,Carson,CA,California,33.8374,-118.2559
Riverview,Riverview,FL,Florida,27.8227,-82.3023
Conroe,Conroe,TX,Texas,30.3239,-95.4825
Livermore,Livermore,CA,California,37.6862,-121.7608
Germantown,Germantown,MD,Maryland,39.1755,-77.2643
Lawton,Lawton,OK,Oklahoma,34.6176,-98.4203
Westminster,Westminster,CA,California,33.7523,-117.9938
Santa Monica,Santa Monica,CA,California,34.0232,-118.4813
New Braunfels,New Braunfels,TX,Texas,29.6994,-98.1148
Fall River,Fall River,MA,Massachusetts,41.7137,-71.1014
Albany,Albany,GA,Georgia,31.5776,-84.1762
Miami Beach,Miami Beach,FL,Florida,25.8171,-80.1396
Norwalk,Norwalk,CT,Connecticut,41.1144,-73.4215
San Leandro,San Leandro,CA,California,37.7071,-122.1601
Toms River,Toms River,NJ,New Jersey,39.9931,-74.1857
O'Fallon,O'Fallon,MO,Missouri,38.785,-90.7175
Alafaya,Alafaya,FL,Florida,28.5278,-81.1865
Newton,Newton,MA,Massachusetts,42.3316,-71.2085
Muncie,Muncie,IN,Indiana,40.1989,-85.395
Citrus Heights,Citrus Heights,CA,California,38.6948,-121.288
State College,State College,PA,Pennsylvania,40.7909,-77.8568
Decatur,Decatur,IL,Illinois,39.8556,-88.9337
Jackson,Jackson,MI,Michigan,42.2431,-84.4037
Fort Myers,Fort Myers,FL,Florida,26.6195,-81.8303
Goodyear,Goodyear,AZ,Arizona,33.2613,-112.3622
Dalton,Dalton,GA,Georgia,34.769,-84.9712
Bryan,Bryan,TX,Texas,30.6657,-96.3668
Waukegan,Waukegan,IL,Illinois,42.3697,-87.8716
Hawthorne,Hawthorne,CA,California,33.9146,-118.3476
Anderson,Anderson,IN,Indiana,40.0891,-85.6893
Redwood City,Redwood City,CA,California,37.5026,-122.2252
Hoover,Hoover,AL,Alabama,33.3754,-86.8064
Town 'n' Country,Town 'n' Country,FL,Florida,28.0108,-82.576
Lake Forest,Lake Forest,CA,California,33.6606,-117.6712
Napa,Napa,CA,California,38.2976,-122.3011
Whittier,Whittier,CA,California,33.9678,-118.0188
Clifton,Clifton,NJ,New Jersey,40.8631,-74.1575
Largo,Largo,FL,Florida,27.9088,-82.7711
Bloomington,Bloomington,MN,Minnesota,44.8306,-93.3151
Johns Creek,Johns Creek,GA,Georgia,34.0333,-84.2027
Newport Beach,Newport Beach,CA,California,33.6151,-117.8669
Mission,Mission,TX,Texas,26.2041,-98.3251
Milpitas,Milpitas,CA,California,37.4339,-121.8921
Troy,Troy,MI,Michigan,42.5818,-83.1457
Madera,Madera,CA,California,36.9631,-120.0782
Joplin,Joplin,MO,Missouri,37.0758,-94.5018
Chino Hills,Chino Hills,CA,California,33.9508,-117.7253
Alhambra,Alhambra,CA,California,34.084,-118.1355
Franklin,Franklin,TN,Tennessee,35.9216,-86.8525
Melbourne,Melbourne,FL,Florida,28.1085,-80.6627
Port Huron,Port Huron,MI,Michigan,42.9822,-82.4387
Springfield,Springfield,OH,Ohio,39.9297,-83.7957
Mountain View,Mountain View,CA,California,37.4,-122.0796
Zephyrhills,Zephyrhills,FL,Florida,28.2408,-82.1796
St. Augustine,St. Augustine,FL,Florida,29.8977,-81.31
Flagstaff,Flagstaff,AZ,Arizona,35.1872,-111.6195
Buena Park,Buena Park,CA,California,33.8572,-118.0046
Pleasanton,Pleasanton,CA,California,37.6663,-121.8805
Westland,Westland,MI,Michigan,42.3192,-83.3805
Auburn,Auburn,WA,Washington,47.3039,-122.2108
Cranston,Cranston,RI,Rhode Island,41.7658,-71.4857
Somerville,Somerville,MA,Massachusetts,42.3908,-71.1013
Folsom,Folsom,CA,California,38.6668,-121.1422
Springdale,Springdale,AR,Arkansas,36.1899,-94.1574
Deerfield Beach,Deerfield Beach,FL,Florida,26.305,-80.1277
Warwick,Warwick,RI,Rhode Island,41.7062,-71.4334
Cicero,Cicero,IL,Illinois,41.8445,-87.7593
Farmington Hills,Farmington Hills,MI,Michigan,42.486,-83.3771
Newark,Newark,OH,Ohio,40.0705,-82.4251
Williamsburg,Williamsburg,VA,Virginia,37.2692,-76.7076
Brooklyn Park,Brooklyn Park,MN,Minnesota,45.1112,-93.3505
Hattiesburg,Hattiesburg,MS,Mississippi,31.3074,-89.317
Alexandria,Alexandria,LA,Louisiana,31.2923,-92.4702
Lawrence,Lawrence,MA,Massachusetts,42.7003,-71.1626
Florence,Florence,AL,Alabama,34.8303,-87.6654
Valdosta,Valdosta,GA,Georgia,30.8502,-83.2788
Plymouth,Plymouth,MN,Minnesota,45.0225,-93.4618
Silver Spring,Silver Spring,MD,Maryland,39.0028,-77.0207
Buckeye,Buckeye,AZ,Arizona,33.4314,-112.6429
Georgetown,Georgetown,TX,Texas,30.6668,-97.6953
Cheyenne,Cheyenne,WY,Wyoming,41.1351,-104.79
Cedar Park,Cedar Park,TX,Texas,30.5106,-97.8196
Kokomo,Kokomo,IN,Indiana,40.464,-86.1277
Tustin,Tustin,CA,California,33.7309,-117.8106
Lakewood,Lakewood,CA,California,33.8471,-118.1221
Perris,Perris,CA,California,33.7899,-117.2233
St. Joseph,St. Joseph,MO,Missouri,39.7599,-94.821
Flower Mound,Flower Mound,TX,Texas,33.0344,-97.1146
Pharr,Pharr,TX,Texas,26.1685,-98.1904
Atascocita,Atascocita,TX,Texas,29.9777,-95.1953
Alton,Alton,IL,Illinois,38.9034,-90.1523
Loveland,Loveland,CO,Colorado,40.4166,-105.0623
Boynton Beach,Boynton Beach,FL,Florida,26.5281,-80.0811
New Rochelle,New Rochelle,NY,New York,40.9305,-73.7836
Anderson,Anderson,SC,South Carolina,34.5211,-82.6479
Lebanon,Lebanon,PA,Pennsylvania,40.3412,-76.4227
Parma,Parma,OH,Ohio,41.3843,-81.7286
Layton,Layton,UT,Utah,41.0769,-111.9621
Elizabethtown,Elizabethtown,KY,Kentucky,37.703,-85.877
Texarkana,Texarkana,TX,Texas,33.4487,-94.0815
Alameda,Alameda,CA,California,37.767,-122.2672
The Villages,The Villages,FL,Florida,28.9021,-81.9888
Kankakee,Kankakee,IL,Illinois,41.1019,-87.8643
Watsonville,Watsonville,CA,California,36.9206,-121.7706
Porterville,Porterville,CA,California,36.0644,-119.0338
Baytown,Baytown,TX,Texas,29.7586,-94.9669
Upland,Upland,CA,California,34.1178,-117.6603
Davis,Davis,CA,California,38.5552,-121.7365
Camarillo,Camarillo,CA,California,34.223,-119.0322
South Jordan,South Jordan,UT,Utah,40.557,-111.9782
Battle Creek,Battle Creek,MI,Michigan,42.2986,-85.2296
Bellflower,Bellflower,CA,California,33.888,-118.1271
Jonesboro,Jonesboro,AR,Arkansas,35.8212,-90.6791
San Marcos,San Marcos,TX,Texas,29.8736,-97.9381
San Ramon,San Ramon,CA,California,37.7625,-121.9365
Lake Jackson,Lake Jackson,TX,Texas,29.0516,-95.4522
Bethlehem,Bethlehem,PA,Pennsylvania,40.6266,-75.3679
Wyoming,Wyoming,MI,Michigan,42.8909,-85.7066
Pine Hills,Pine Hills,FL,Florida,28.5818,-81.4693
Oshkosh,Oshkosh,WI,Wisconsin,44.0228,-88.5619
Hammond,Hammond,IN,Indiana,41.6169,-87.491
Missouri City,Missouri City,TX,Texas,29.563,-95.5365
Centreville,Centreville,VA,Virginia,38.8391,-77.4388
Pasco,Pasco,WA,Washington,46.2506,-119.1304
Wheeling,Wheeling,WV,West Virginia,40.0752,-80.6951
Baldwin Park,Baldwin Park,CA,California,34.0829,-117.9721
Rancho Cordova,Rancho Cordova,CA,California,38.574,-121.2523
Caguas,Caguas,PR,Puerto Rico,18.2319,-66.0388
Conway,Conway,AR,Arkansas,35.0754,-92.4694
Gary,Gary,IN,Indiana,41.5906,-87.3472
Altoona,Altoona,PA,Pennsylvania,40.5082,-78.4007
Lodi,Lodi,CA,California,38.1218,-121.2932
Arlington Heights,Arlington Heights,IL,Illinois,42.0955,-87.9825
Kendall,Kendall,FL,Florida,25.6697,-80.3556
Waldorf,Waldorf,MD,Maryland,38.6085,-76.9195
Bolingbrook,Bolingbrook,IL,Illinois,41.6903,-88.1019
Rochester Hills,Rochester Hills,MI,Michigan,42.6645,-83.1563
Winchester,Winchester,VA,Virginia,39.1735,-78.1746
Framingham,Framingham,MA,Massachusetts,42.3085,-71.4368
Hilton Head Island,Hilton Head Island,SC,South Carolina,32.1896,-80.7499
Union City,Union City,CA,California,37.603,-122.0187
Owensboro,Owensboro,KY,Kentucky,37.7574,-87.1173
Jackson,Jackson,TN,Tennessee,35.6535,-88.8353
Cheektowaga,Cheektowaga,NY,New York,42.9082,-78.7496
Cleveland,Cleveland,TN,Tennessee,35.1817,-84.8707
Wausau,Wausau,WI,Wisconsin,44.962,-89.6459
Camden,Camden,NJ,New Jersey,39.9362,-75.1073
Dale City,Dale City,VA,Virginia,38.6473,-77.3459
Anniston,Anniston,AL,Alabama,33.6712,-85.8136
Evanston,Evanston,IL,Illinois,42.0463,-87.6942
Apple Valley,Apple Valley,CA,California,34.5328,-117.2104
Mansfield,Mansfield,OH,Ohio,40.7656,-82.5275
Schaumburg,Schaumburg,IL,Illinois,42.0307,-88.0838
Pocatello,Pocatello,ID,Idaho,42.8724,-112.4646
Woodbury,Woodbury,MN,Minnesota,44.9056,-92.923
Southfield,Southfield,MI,Michigan,42.4765,-83.2605
Maple Grove,Maple Grove,MN,Minnesota,45.1089,-93.4626
Pittsburg,Pittsburg,CA,California,38.0182,-121.8964
New Britain,New Britain,CT,Connecticut,41.6758,-72.7862
Morgantown,Morgantown,WV,West Virginia,39.638,-79.9468
Mansfield,Mansfield,TX,Texas,32.569,-97.1211
Hammond,Hammond,LA,Louisiana,30.5061,-90.4563
Dothan,Dothan,AL,Alabama,31.2335,-85.4069
Harrisonburg,Harrisonburg,VA,Virginia,38.4361,-78.8735
Wenatchee,Wenatchee,WA,Washington,47.4356,-120.3283
Waukesha,Waukesha,WI,Wisconsin,43.0087,-88.2464
Ellicott City,Ellicott City,MD,Maryland,39.2773,-76.8344
Pawtucket,Pawtucket,RI,Rhode Island,41.8744,-71.3743
Redmond,Redmond,WA,Washington,47.6762,-122.1169
Lauderhill,Lauderhill,FL,Florida,26.1605,-80.2242
Sumter,Sumter,SC,South Carolina,33.9392,-80.393
Redlands,Redlands,CA,California,34.0511,-117.1712
Daphne,Daphne,AL,Alabama,30.6286,-87.8866
Mount Vernon,Mount Vernon,WA,Washington,48.4202,-122.3115
Weston,Weston,FL,Florida,26.1006,-80.4054
St. Charles,St. Charles,MO,Missouri,38.7954,-90.5157
Janesville,Janesville,WI,Wisconsin,42.6855,-89.0136
Sherman,Sherman,TX,Texas,33.6274,-96.6218
North Richland Hills,North Richland Hills,TX,Texas,32.8605,-97.218
Broomfield,Broomfield,CO,Colorado,39.9541,-105.0527
El Paso de Robles,El Paso de Robles,CA,California,35.6394,-120.656
Bristol,Bristol,TN,Tennessee,36.5572,-82.2154
Wilmington,Wilmington,DE,Delaware,39.7415,-75.5413
Walnut Creek,Walnut Creek,CA,California,37.9024,-122.0398
Lynwood,Lynwood,CA,California,33.924,-118.2017
Glen Burnie,Glen Burnie,MD,Maryland,39.1559,-76.6072
Lehi,Lehi,UT,Utah,40.4136,-111.8726
Passaic,Passaic,NJ,New Jersey,40.8574,-74.1282
Guaynabo,Guaynabo,PR,Puerto Rico,18.3839,-66.1134
Casas Adobes,Casas Adobes,AZ,Arizona,32.3423,-111.0114
Homestead,Homestead,FL,Florida,25.4665,-80.4472
West Bend,West Bend,WI,Wisconsin,43.4184,-88.1824
Delray Beach,Delray Beach,FL,Florida,26.455,-80.0905
Sheboygan,Sheboygan,WI,Wisconsin,43.7403,-87.7316
Lake Elsinore,Lake Elsinore,CA,California,33.6847,-117.3344
Daytona Beach,Daytona Beach,FL,Florida,29.1994,-81.0982
Los Lunas,Los Lunas,NM,New Mexico,34.8115,-106.7803
Lima,Lima,OH,Ohio,40.741,-84.1121
Decatur,Decatur,AL,Alabama,34.573,-86.9906
Rocklin,Rocklin,CA,California,38.8075,-121.2488
Rogers,Rogers,AR,Arkansas,36.3172,-94.1526
Castle Rock,Castle Rock,CO,Colorado,39.3763,-104.8535
Hanover,Hanover,PA,Pennsylvania,39.8117,-76.9835
Bossier City,Bossier City,LA,Louisiana,32.5227,-93.6666
Dubuque,Dubuque,IA,Iowa,42.5008,-90.7067
Rockville,Rockville,MD,Maryland,39.0834,-77.1552
Victoria,Victoria,TX,Texas,28.8285,-96.985
Saratoga Springs,Saratoga Springs,NY,New York,43.0674,-73.7775
Gaithersburg,Gaithersburg,MD,Maryland,39.1346,-77.2132
Union City,Union City,NJ,New Jersey,40.7674,-74.0323
Ames,Ames,IA,Iowa,42.0259,-93.6215
West Des Moines,West Des Moines,IA,Iowa,41.5522,-93.7805
South San Francisco,South San Francisco,CA,California,37.6536,-122.4197
Yorba Linda,Yorba Linda,CA,California,33.889,-117.7714
Casper,Casper,WY,Wyoming,42.842,-106.3207
Palatine,Palatine,IL,Illinois,42.1181,-88.043
Corvallis,Corvallis,OR,Oregon,44.5697,-123.278
Ankeny,Ankeny,IA,Iowa,41.7285,-93.6033
Mount Vernon,Mount Vernon,NY,New York,40.9136,-73.8291
Rowlett,Rowlett,TX,Texas,32.9157,-96.5488
Lakeville,Lakeville,MN,Minnesota,44.6774,-93.252
Alpharetta,Alpharetta,GA,Georgia,34.0704,-84.2739
Poinciana,Poinciana,FL,Florida,28.1217,-81.482
Longview,Longview,WA,Washington,46.1461,-122.9629
DeKalb,DeKalb,IL,Illinois,41.9313,-88.7482
Petaluma,Petaluma,CA,California,38.2423,-122.6267
Redondo Beach,Redondo Beach,CA,California,33.8574,-118.3766
Tamarac,Tamarac,FL,Florida,26.2056,-80.2542
Laguna Niguel,Laguna Niguel,CA,California,33.5275,-117.705
Eagan,Eagan,MN,Minnesota,44.8169,-93.1638
Kenner,Kenner,LA,Louisiana,30.0109,-90.2549
Bay City,Bay City,MI,Michigan,43.5903,-83.8886
North Little Rock,North Little Rock,AR,Arkansas,34.7808,-92.2371
Sammamish,Sammamish,WA,Washington,47.6017,-122.0416
Shawnee,Shawnee,KS,Kansas,39.0158,-94.8076
Jupiter,Jupiter,FL,Florida,26.9199,-80.1128
Doral,Doral,FL,Florida,25.8151,-80.3565
Carbondale,Carbondale,IL,Illinois,37.7221,-89.2238
Blaine,Blaine,MN,Minnesota,45.1696,-93.2077
Weirton,Weirton,WV,West Virginia,40.406,-80.5671
Tulare,Tulare,CA,California,36.1996,-119.34
Wellington,Wellington,FL,Florida,26.6461,-80.2699
Pflugerville,Pflugerville,TX,Texas,30.452,-97.6022
Palo Alto,Palo Alto,CA,California,37.3913,-122.1468
Schenectady,Schenectady,NY,New York,42.8025,-73.9276
Great Falls,Great Falls,MT,Montana,47.5022,-111.2995
Michigan City,Michigan City,IN,Indiana,41.7099,-86.8705
Bayonne,Bayonne,NJ,New Jersey,40.6661,-74.1141
Eden Prairie,Eden Prairie,MN,Minnesota,44.8488,-93.4595
Port Orange,Port Orange,FL,Florida,29.1084,-81.0137
Dublin,Dublin,CA,California,37.7161,-121.8963
Carmichael,Carmichael,CA,California,38.6337,-121.323
Grand Forks,Grand Forks,ND,North Dakota,47.9218,-97.0886
Noblesville,Noblesville,IN,Indiana,40.0354,-86.0042
San Clemente,San Clemente,CA,California,33.4498,-117.6103
Brentwood,Brentwood,CA,California,37.9355,-121.7191
East Orange,East Orange,NJ,New Jersey,40.7651,-74.2117
Florence-Graham,Florence-Graham,CA,California,33.9682,-118.2447
Eastvale,Eastvale,CA,California,33.9617,-117.5802
Chapel Hill,Chapel Hill,NC,North Carolina,35.927,-79.0391
Rocky Mount,Rocky Mount,NC,North Carolina,35.9676,-77.8048
Haverhill,Haverhill,MA,Massachusetts,42.7838,-71.0871
Beloit,Beloit,WI,Wisconsin,42.523,-89.0184
Glens Falls,Glens Falls,NY,New York,43.3109,-73.6459
Castro Valley,Castro Valley,CA,California,37.7091,-122.0631
Fairbanks,Fairbanks,AK,Alaska,64.8353,-147.6534
Springfield,Springfield,OR,Oregon,44.0538,-122.981
Johnstown,Johnstown,PA,Pennsylvania,40.3258,-78.9193
West Hartford,West Hartford,CT,Connecticut,41.7669,-72.7536
Coon Rapids,Coon Rapids,MN,Minnesota,45.1755,-93.3095
Elmira,Elmira,NY,New York,42.0938,-76.8097
Brentwood,Brentwood,NY,New York,40.7839,-73.2522
Mankato,Mankato,MN,Minnesota,44.1712,-93.9773
Albany,Albany,OR,Oregon,44.6274,-123.0966
North Miami,North Miami,FL,Florida,25.9007,-80.1686
Dundalk,Dundalk,MD,Maryland,39.2703,-76.4942
Encinitas,Encinitas,CA,California,33.049,-117.2613
Skokie,Skokie,IL,Illinois,42.0359,-87.74
Leander,Leander,TX,Texas,30.5728,-97.8618
Mayag_ez,Mayaguez,PR,Puerto Rico,18.2003,-67.1397
Parkersburg,Parkersburg,WV,West Virginia,39.2624,-81.542
Waltham,Waltham,MA,Massachusetts,42.3889,-71.2423
Bethesda,Bethesda,MD,Maryland,38.9866,-77.1188
San Luis Obispo,San Luis Obispo,CA,California,35.2669,-120.6691
Sebring,Sebring,FL,Florida,27.477,-81.453
Council Bluffs,Council Bluffs,IA,Iowa,41.2369,-95.8517
Hamilton,Hamilton,OH,Ohio,39.3938,-84.5653
Moore,Moore,OK,Oklahoma,35.3293,-97.4758
Pico Rivera,Pico Rivera,CA,California,33.9902,-118.0888
Palm Harbor,Palm Harbor,FL,Florida,28.0847,-82.7481
Casa Grande,Casa Grande,AZ,Arizona,32.9068,-111.7624
Monessen,Monessen,PA,Pennsylvania,40.1519,-79.8828
Montebello,Montebello,CA,California,34.0155,-118.1108
Rome,Rome,GA,Georgia,34.2661,-85.1862
Millcreek,Millcreek,UT,Utah,40.6892,-111.8291
Sanford,Sanford,FL,Florida,28.7893,-81.276
National City,National City,CA,California,32.6654,-117.0983
Burnsville,Burnsville,MN,Minnesota,44.7648,-93.2795
Coconut Creek,Coconut Creek,FL,Florida,26.2803,-80.1842
Port Charlotte,Port Charlotte,FL,Florida,26.9918,-82.114
Morristown,Morristown,TN,Tennessee,36.2046,-83.3006
Lakewood,Lakewood,WA,Washington,47.1628,-122.5299
Gadsden,Gadsden,AL,Alabama,34.009,-86.0156
Taylor,Taylor,MI,Michigan,42.226,-83.2688
Novi,Novi,MI,Michigan,42.4786,-83.4893
Marietta,Marietta,GA,Georgia,33.9533,-84.5422
Hot Springs,Hot Springs,AR,Arkansas,34.4892,-93.0501
Woodland,Woodland,CA,California,38.6712,-121.75
La Habra,La Habra,CA,California,33.9278,-117.9513
The Hammocks,The Hammocks,FL,Florida,25.67,-80.4483
Malden,Malden,MA,Massachusetts,42.4305,-71.0576
Commerce City,Commerce City,CO,Colorado,39.8642,-104.8434
Reston,Reston,VA,Virginia,38.9497,-77.3461
South Whittier,South Whittier,CA,California,33.9336,-118.0311
Bristol,Bristol,CT,Connecticut,41.6812,-72.9407
Columbus,Columbus,IN,Indiana,39.2093,-85.9183
West Allis,West Allis,WI,Wisconsin,43.0068,-88.0296
Fountainebleau,Fountainebleau,FL,Florida,25.7723,-80.3458
Taylorsville,Taylorsville,UT,Utah,40.657,-111.9493
Bangor,Bangor,ME,Maine,44.8322,-68.7906
Monterey Park,Monterey Park,CA,California,34.0497,-118.1326
Greenwood,Greenwood,IN,Indiana,39.6019,-86.1073
Bartlett,Bartlett,TN,Tennessee,35.2337,-89.8195
Bradenton,Bradenton,FL,Florida,27.49,-82.5739
Pontiac,Pontiac,MI,Michigan,42.6493,-83.2878
Staunton,Staunton,VA,Virginia,38.1593,-79.0611
Meriden,Meriden,CT,Connecticut,41.5367,-72.7944
Gardena,Gardena,CA,California,33.8944,-118.3073
Apex,Apex,NC,North Carolina,35.7239,-78.8728
Royal Oak,Royal Oak,MI,Michigan,42.5084,-83.1539
Cupertino,Cupertino,CA,California,37.3168,-122.0465
La Mesa,La Mesa,CA,California,32.7703,-117.0204
Brookline,Brookline,MA,Massachusetts,42.3243,-71.1408
Benton Harbor,Benton Harbor,MI,Michigan,42.1159,-86.4488
St. Clair Shores,St. Clair Shores,MI,Michigan,42.4921,-82.8957
Des Plaines,Des Plaines,IL,Illinois,42.0345,-87.9009
Lewiston,Lewiston,ME,Maine,44.0915,-70.1681
Margate,Margate,FL,Florida,26.2466,-80.2119
Midland,Midland,MI,Michigan,43.6241,-84.2319
Spring,Spring,TX,Texas,30.0613,-95.383
Carson City,Carson City,NV,Nevada,39.1512,-119.7474
Bowie,Bowie,MD,Maryland,38.9569,-76.7409
Middletown,Middletown,NY,New York,41.4459,-74.4236
Caldwell,Caldwell,ID,Idaho,43.6453,-116.6591
San Rafael,San Rafael,CA,California,37.9905,-122.5222
Kendale Lakes,Kendale Lakes,FL,Florida,25.7081,-80.4078
Towson,Towson,MD,Maryland,39.3944,-76.619
Richland,Richland,WA,Washington,46.2824,-119.2938
St. Peters,St. Peters,MO,Missouri,38.7824,-90.6061
South Hill,South Hill,WA,Washington,47.1203,-122.2848
Hendersonville,Hendersonville,TN,Tennessee,36.3063,-86.5998
White Plains,White Plains,NY,New York,41.022,-73.7549
Huntersville,Huntersville,NC,North Carolina,35.4058,-80.8727
Santee,Santee,CA,California,32.8554,-116.9851
Jefferson City,Jefferson City,MO,Missouri,38.5676,-92.1759
Beckley,Beckley,WV,West Virginia,37.7878,-81.1841
Arcadia,Arcadia,CA,California,34.1342,-118.0373
Titusville,Titusville,FL,Florida,28.5727,-80.8193
Cartersville,Cartersville,GA,Georgia,34.1639,-84.8007
Walla Walla,Walla Walla,WA,Washington,46.067,-118.3366
Orland Park,Orland Park,IL,Illinois,41.6074,-87.8619
Weymouth Town,Weymouth Town,MA,Massachusetts,42.1984,-70.9466
Parker,Parker,CO,Colorado,39.5084,-104.7753
Palm Beach Gardens,Palm Beach Gardens,FL,Florida,26.8466,-80.1679
Bozeman,Bozeman,MT,Montana,45.6832,-111.0552
East Stroudsburg,East Stroudsburg,PA,Pennsylvania,41.0023,-75.1779
Tamiami,Tamiami,FL,Florida,25.7556,-80.4016
Huntington Park,Huntington Park,CA,California,33.98,-118.2167
Taunton,Taunton,MA,Massachusetts,41.9036,-71.0943
Midwest City,Midwest City,OK,Oklahoma,35.463,-97.3709
Medford,Medford,MA,Massachusetts,42.4234,-71.1087
Goldsboro,Goldsboro,NC,North Carolina,35.3778,-77.972
Euless,Euless,TX,Texas,32.8508,-97.0799
Manhattan,Manhattan,KS,Kansas,39.1886,-96.6046
Shoreline,Shoreline,WA,Washington,47.7564,-122.3426
Lake Havasu City,Lake Havasu City,AZ,Arizona,34.5006,-114.3113
Smyrna,Smyrna,GA,Georgia,33.8633,-84.5168
Cape Girardeau,Cape Girardeau,MO,Missouri,37.3108,-89.5597
